index,Text,Type,pred
116720,"Reflexion Excelente lugar para aquellos que buscan alejarse de la jungla de cemento. Un lugar lleno de magia...un silencio único...definitivamente otro mundo dentro de este mundo. Las masajistas muy profesionales, todo en este lugar invita a la reflexión, un espacio para encontrarte con tus emociones de manera íntima.... El jacuzzi al aire libre cuando cae el sol no te lo puedes perder.",Hotel,Attractive
165994,"El mejor lugar para hospedarse en Todos Santos! Increible lugar, los cuartos son de primera clase, con una vista excepcional de los palmares de todos santos, esta en una excelente ubicacion. Descanso y placer garantizados, un excelente servicio, todos muy amables, ampliamente recomendado!!",Hotel,Restaurant
130645,"Preciosoa, Lo mejor fue conocer a Timo the winery dog, ese labrador es hermoso, los vinos muy buenos, tuve la oportunidad de hospedarme en casa grande, el trato del personal fue de lo mejor, si pueden prueben el dulce de ate que hacen ahi, el salon de fiestas es como un castillo medieval, hermoso.",Attractive,Hotel
55020,Bacalar  Majestuoso! Hermoso! Se convirtió en mi lugar favorito. No pierdan la oportunidad de visitarlo. No se arrepentirán ,Attractive,Restaurant
182656,"Maravillosa experiencia en la playa de la piscina del restaurante ¡La comida fue fantástica! Pedimos los tacos de pescado, una ensalada César de pollo y papas fritas de Texas. La comida fue la mejor hasta ahora en la isla. El servidor fue muy atento y amable. Todas las comodidades estaban incluidas y fueron una gran diversión para nuestros niños que se divirtieron en los columpios, nadando en las piscinas, practicando snorkel y kayak. Los toboganes fueron geniales para nuestro hijo menor de 18 meses. Lo recomiendo encarecidamente para familias y adultos por igual.",Attractive,Restaurant
48475,Personal muy amable Visitamos el bar de vino varias veces durante su estancia cerca. Siempre un personal amable persona. Yo recomendaría una botella de vino que se produce en México. Muy bueno. Los pequeños platos era fácil compartir y muy sabrosa.,Restaurant,Hotel
172194,"Buen trato. Todo el personal muy atento y cordial,  Carlos y Macario  siempre orientándonos , haciendo recomendaciones y procurando hacernos sentir muy consentidos.  Siempre proporcionan las mejores vistas.    El desayuno excelente y los mojitos rojos deliciosos.",Hotel,Restaurant
110814,"Excelente Excelente servicio, comida, ambiente y ubicación. La mejor opción para cualquier tipo de plan, el hotel está precioso, muy bonita decoración, ambiente, la vista del rooftop es increíble. La comida y el servicio de 100",Hotel,Restaurant
144134,"La pizza de carne seca Si pasas por Creel, este es un buen lugar para tomar una cerveza y probar una pizza de carne seca. Muy rica, y buen servicio. Hay mesa de billar y música. Puedes pasar un grato muy agradable. Tienen varios tipos de cerveza artesanal.",Hotel,Restaurant
35330,Excelente Lugar Me tocó ir de vacaciones antes de Navidad y tuve un excelente servicio. El personal es muy atento a las necesidades desde que llegamos hasta el ultimo dia Sin duda volveria a ir de nuevo para pasar mis vacaciones.,Hotel,Restaurant
152816,"Cena Romantica Excelente lugar para disfrutar con tu pareja,la atención muy amable, tiene una vista hermosa, la comida muy rica 100%recomendable, esperamos regresar pronto.  Evelin,alicia,carla y Reynaga gracias por su servicio y amabilidad.",Hotel,Restaurant
22934,"Gran lugar, gran oferta Hermosas vistas, jardines e instalaciones bien cuidados, excelente comida, precios razonables, personal super agradable. Muchos peces para ver debajo de los muelles con el equipo de snorkel de uso gratuito. Experiencia máxima en hamaca con la hamaca sobre el agua.Recomiendo llegar temprano durante la temporada alta. Llegamos alrededor de las 10 para el desayuno y pudimos asegurar algunas sillas de jardín como base para el día. Llegar temprano también fue bueno porque el agua se puso más agitada por la tarde. A las 2:30 era demasiado duro para nosotros y decidimos regresar a Playa Norte.",Attractive,Hotel
167287,Amabilidad en el servicio Muy buen servicio  muy relajante ya que se encuentra en la orilla de la playa pedimos de comer una parrillada y algunas bebidas entre esas de maracuya  toronja y ojo Rojo y todo muy rico  muy buena música,Hotel,Restaurant
99610,"Estas super sabrosos! Es un lugar muy divertido, dieron un gran paso en proceso de construcción del paso de nuestras bebidas, breve historia de la empresa. El personal era muy eficiente, pero no se mantienen sobre nosotros. El ambiente era bastante relajante, con asientos en el interior o...al aire libre en el patio del mercado. Una visita obligada si vas a Todos Santos!Más",Restaurant,Attractive
189555,Vacaciones familiares Fuimos por segunda vez para disfrutar de la playa como sugiere nuestro camarero en ocasión de nuestra última cena.Solamente queremos mencionar que habría apreciado cuando se informó de que no era posible para estar toda la tarde debido a un evento especial y no cuando se paga la factura! ! Sabiendo que probablemente nos hubiéramos elegido otro lugar para alojarse.,Attractive,Hotel
91930,"Dinero fogata Pasé un segundo día aquí después de un club de playa que me recomendaron estaba cerrado. Quería probar algún sabía pero nos detuvimos en otra vez buscando un cajero automático. Me aseguraron que ellos aceptan tarjetas de débito, así que decidimos quedarnos una vez más, pagué mi $5 para una silla de salón, tenía una margarita y una ensalada. tarjeta de débito no funcionaba, tuvimos que coger un taxi para el cajero automático más cercano en su insistencia. Así que 15 dólares por un taxi que habría sido un paseo de 5 minutos, tuvimos que llevar fondos americanos ya que era la única opción y tarjeta funcionaba bien, ya que tenía todo México, así que perdió el 12% allí, decidimos volver a donde me alojaba en Tankah Bay, otros $45. Aprendimos la lección...siempre dinero en efectivo.",Attractive,Restaurant
8999,Un amanecer como ninguna otra Despertar a 5:30 de vacaciones sonidos horrible pero ver el amanecer desde esta ubicación merece la pena!,Attractive,Hotel
149889,"Super beach club Muy buen servicio, y excelente servicio, rafael de mesero es todo un personaje, playa linda, sin sargazo y la comida super delo, lo recomiendo para cualquier visita, los baños super limpios y gente super bien ",Hotel,Restaurant
174083,"Comida muy rica si es recomendable pagar el desayuno, si esta muy delicioso, aparte se evitan el salir y asi pueden disfrutar de las instalaciones del hotel",Restaurant,Hotel
14355,"Cuando Volvemos Hoy por hoy, la vida cotidiana está llena de necesidades que se nos imponen para alcanzar la felicidad Todo lo contrario pasa en El Copal, La felicidad y la alegría caminan libremente por todo el lugar, nos encontramos con la tranquilidad a la hora del almuerzo, vimos a la luna en el amanecer y compartimos los tiempos más gratos con dos nuevos amigos  Los felicito por este rincón que se aleja de la realidad",Hotel,Attractive
55947,"Brunch del domingo Nos preguntábamos a Real de Chapala tras oír que el brunch del domingo era bastante agradable. No nos decepcionó. Es un hermoso entorno al aire libre, con vista a la piscina y el lago. Se sirve como un buffet y estaba muy bien presentada. Había todo tipo de bandejas de fruta fresca. Había un gran número de opciones de cereales, varias opciones de pastelería y una amplia variedad de alimentos calientes. Me gustó especialmente el posole y tanto los chilaquiles rojos y verdes. También había en/tortilla de huevo que incluso tenía huitlacoche en! mmm. El café era excelente y infladas y teníamos un número de zumo de fruta opciones. Resulta interesante que hablan poco español y aunque nadie hablaba inglés con nosotros, nos las arreglamos perfectamente bien y tuvimos una experiencia",Hotel,Restaurant
57947,"VERGUENZA DE COMIDA La comida es pesima. En el restaurante El Patio las gambas y el ceviche de pescado estaba ligeralmente CONGELADO (cuando vas a servirte con el cucharón ves trozos de hielo rompiéndose en la bandeja). Los churros, de cartón. Llevamos aquí día y medio, hemos probado desayuno, comida, cena y servicio de habitaciones nocturno y es que no hay absolutamente nada que esté decente. La comida es de catering de colegio de primaria y las bebidas, aunque están bien, están un poco aguadas con el hielo. Pagando 280$ la noche nos esperábamos bañera y la ducha no tiene ni plato de ducha. En definitiva, el sitio se salva por las vistas y la localización, pero el tema comida es de lo peorcito que he probado en mucho tiempo.",Hotel,Restaurant
166204,"Espectacular! El viñedo esta increible!  Super buen servicio y el vino delicioso! Las mejores pizzas, no dejen de probar el vino espumoso!  Súper recomendable!  Las habitaciones de la casona muy bonitas y cómodas!",Attractive,Restaurant
72418,"Maravilloso restaurante con hermosa vista loca El copal fue una sorpresa fantástica. Nos alojamos en un gran bnb cercano (El Cactus) y estuvimos muy contentos de encontrar este tesoro al lado. Menú encantador, cócteles, servicio extremadamente amable y las vistas. ¡Dios mío las hermosas vistas del océano!",Hotel,Restaurant
206389,"entorno encantador para el desayuno sólo fuimos a este hotel del lago para el desayuno sobre la llegada de nuestro primer día en Ajijic. Los jardines eran exuberantes y verdes y hermosos todas con vistas a la extensa Lake Chapala (mayor lago de agua dulce de México).  Había caballos deambulando...en la orilla del lago. un loro en el árbol charlando, y aves de plantas de paraíso esparcidos por los jardines. La hermosa labor de azulejos en el edificio en sí era hermosa. los huevos con cebollas y salsa tomoto encima y fue muy sabroso. Un gran lugar para desayunar si quieres estar en un entorno mágico fuera.Más",Restaurant,Hotel
94352,Lugar impresionante!!! Tienes que visitar este lugar si alguna vez vas a Tequila Jalisco. El tequila y la comida es genial! Es razonable y muy hermoso. Confía en mí no te decepcionará lo vale. El personal es muy amable y atento.,Hotel,Restaurant
114010,"Hotel y parque Este lugar es increíble y hermosa como de costumbre, pero no olvidemos el parque tiene ahora, un montón de diversión para niños y adultos. Toboganes de agua, sky ciclo que va en una piscina y una piscina para niños, mientras los adultos disfrutan de la piscina para adultos con bar. Tienen un menú para niños para disfrutar también.",Hotel,Attractive
161355,"EXCELEEEENTE! Luis Carmona capitan. por segunda ocacion disfrutamos de un verdadero paraiso, y cuando dices paraiso es por que las fotos no alcanzan a describir totalmente la impactante imagen que logras apreciar en vivo de cualquier lugar para donde voltees a ver. cosas que mejoraron: ya hay show nocturno(que sea mas familiar porfa), mas variedad de comida(me encanto la mexicana y española con el queso italiano mmm), la calidad de los alimentos excelente, mencion honorifica al chef de postres wooaww! los mejores que he probado(no empalagan), la bebida de jugo de tuna con mezcal uff... la mejor combinacion para mezcal que he probado... HAY TACOOOS HEEE.. gracias por eso, asi como la cevicheria woooaw. bien merecido el ascenso a luis carmona, ojala y los demas meseros aprendan de su EXCELENTE trato",Hotel,Restaurant
132204,"Ampliamente recomendado!! Muy buena experiencia!!  Muy buen trato, atención personalizada, todo la experiencia muy estructurada y explicada. Muy muy recomendable ! ",Attractive,Restaurant
57122,"Personal despota y falta de respeto Muy grosero su personal!! Al  ser un lugar turístico deben de tener mucho cuidado de cómo tratar al turismo, de eso viven y las mujeres de la entrada bastantes  groseras y peladas, muy mala experiencia, no regresaría ni lo recomiendo",Restaurant,Attractive
